ID,Code,Salary,Occupacy,Ages,Weight,Size,Feet_size,Performance
32016,45*****,High,Y,<17,35.5,135.7,34,0
32017,34*****,Medium,Y,<17,61.3,109.2,38,0
32018,67*****,Low,N,17+,50.2,104.5,34,1
32019,12*****,Medium,Y,17+,38.1,181.1,37,1
32020,12*****,Medium,Y,<17,79.0,167.8,39,0
32021,12*****,High,Y,<17,47.4,129.2,42,0
32022,45*****,High,Y,17+,47.0,153.1,42,0
32023,45*****,High,Y,17+,40.7,169.8,36,0
32024,12*****,Medium,Y,17+,61.2,135.8,40,1
32025,12*****,Low,N,17+,59.4,187.8,37,0
32026,56*****,High,Y,<17,66.8,137.3,41,0
32027,56*****,Low,N,17+,35.9,166.0,35,1
32028,56*****,High,Y,17+,63.7,142.5,39,1
32029,34*****,High,Y,<17,44.1,164.0,35,0
32030,12*****,Low,N,<17,27.3,130.5,41,0
32031,12*****,Medium,Y,17+,39.3,161.7,35,0
32032,12*****,Medium,Y,17+,49.0,151.7,42,0
32033,34*****,Low,N,,68.4,192.6,34,1
32034,34*****,High,Y,,32.7,135.5,34,1
32035,56*****,Medium,Y,<17,62.9,106.9,42,1
32036,34*****,Low,N,<17,23.3,160.1,40,0
32037,45*****,Medium,Y,17+,22.3,123.4,41,0
32038,12*****,High,Y,<17,58.7,166.3,42,0
32039,45*****,High,Y,<17,33.6,102.3,37,1
32040,45*****,Medium,Y,17+,51.5,144.9,39,1
32041,34*****,High,Y,17+,39.8,120.8,40,0
32042,12*****,Low,N,17+,50.8,134.1,38,1
32043,23*****,Medium,Y,17+,76.0,181.4,37,0
32044,23*****,Medium,Y,<17,59.0,170.3,38,0
32045,12*****,Low,N,17+,46.3,105.1,36,0
32046,56*****,Medium,Y,<17,61.8,192.0,37,1
32047,56*****,High,Y,<17,30.1,165.6,34,0
32048,56*****,Medium,Y,17+,69.7,177.2,34,1
32049,34*****,Medium,Y,17+,64.9,158.2,39,0
32050,56*****,High,Y,<17,36.3,188.8,35,1
32051,56*****,High,Y,<17,66.1,188.3,41,1
32052,12*****,High,Y,<17,33.7,154.0,37,0
32053,45*****,Medium,Y,<17,56.1,156.9,41,0
32054,56*****,High,Y,<17,23.5,164.1,40,1
32055,34*****,High,Y,<17,60.3,192.9,36,1
32056,45*****,Low,N,<17,38.0,174.9,38,0
32057,12*****,High,Y,<17,64.1,106.3,36,0
32058,23*****,High,Y,<17,45.4,113.8,36,1
32059,45*****,High,Y,<17,28.7,124.8,40,0
32060,12*****,Medium,Y,17+,55.9,197.6,34,0
32061,12*****,High,Y,<17,54.4,103.9,41,0
32062,45*****,Low,N,17+,67.1,129.0,36,0
32063,34*****,Low,N,17+,62.1,180.3,37,1
32064,45*****,High,Y,<17,76.2,174.0,39,1
32065,56*****,Medium,Y,<17,32.9,157.6,35,1
32066,23*****,High,Y,<17,38.8,100.9,35,0
32067,34*****,High,Y,17+,79.5,108.7,41,1
32068,23*****,Medium,Y,17+,66.2,101.0,39,0
32069,34*****,Medium,Y,<17,45.2,163.1,39,0
32070,56*****,Low,N,<17,64.5,129.8,39,1
32071,45*****,High,Y,17+,33.3,191.9,35,1
32072,45*****,High,Y,17+,66.8,132.8,36,0
32073,23*****,Medium,Y,17+,37.3,137.2,41,1
32074,56*****,High,Y,17+,66.8,137.9,41,0
32075,45*****,High,Y,17+,58.9,157.7,41,1
32076,34*****,High,Y,<17,40.3,168.0,38,1
32077,34*****,High,Y,<17,63.2,106.5,36,1
32078,23*****,Medium,Y,<17,23.5,120.3,39,0
32079,56*****,Low,N,<17,72.4,113.3,40,1
32080,23*****,High,Y,17+,62.0,150.9,35,1
32081,34*****,Low,N,,50.4,139.7,37,1
32082,12*****,Low,N,17+,33.4,158.3,36,1
32083,56*****,High,Y,<17,32.1,199.9,42,1
32084,56*****,High,Y,17+,50.8,188.6,39,1
32085,45*****,Low,N,17+,30.6,196.0,40,0
32086,23*****,Low,N,17+,68.9,190.4,42,1
32087,12*****,Medium,Y,17+,72.0,132.1,34,1
32088,56*****,Medium,Y,<17,53.3,105.0,38,0
32089,12*****,Medium,Y,<17,59.8,110.9,38,0
32090,45*****,High,Y,17+,50.8,128.5,38,1
32091,12*****,Low,N,<17,79.4,102.2,37,1
32092,12*****,Low,N,<17,62.1,137.3,38,0
32093,23*****,High,Y,<17,54.0,133.4,42,0
32094,56*****,Medium,Y,17+,59.2,190.1,34,1
32095,45*****,High,Y,<17,78.8,155.3,37,0
32096,23*****,High,Y,17+,55.0,198.7,37,0
32097,45*****,Medium,Y,17+,31.3,133.0,38,1
32098,12*****,Medium,Y,<17,39.4,142.3,41,0
32099,23*****,Low,N,<17,40.8,185.7,40,0
32100,12*****,High,Y,<17,78.0,108.6,36,0
32101,12*****,Medium,Y,<17,34.3,122.8,41,0
32102,67*****,Low,N,17+,75.4,162.5,41,1
32103,23*****,Medium,Y,<17,72.0,189.4,34,1
32104,45*****,Low,N,17+,67.2,123.9,39,0
32105,67*****,Medium,Y,17+,78.9,162.6,35,0
32106,45*****,Low,N,17+,22.2,146.4,38,1
32107,12*****,Medium,Y,<17,50.2,115.7,42,0
32108,34*****,High,Y,<17,65.7,168.8,35,0
32109,56*****,Low,N,<17,40.5,198.8,38,1
32110,23*****,High,Y,17+,48.5,169.2,42,0
32111,45*****,Medium,Y,<17,29.8,169.8,42,0
32112,12*****,High,Y,<17,59.3,143.3,35,0
32113,45*****,High,Y,17+,66.0,110.0,37,1
32114,23*****,Low,N,<17,55.1,111.4,40,0
32115,34*****,Low,N,<17,47.9,146.3,34,0
32116,56*****,High,Y,<17,73.7,125.5,36,1
32117,23*****,Low,N,<17,69.8,143.2,35,1
32118,12*****,Medium,Y,<17,42.7,134.5,40,1
32119,45*****,High,Y,<17,48.1,176.7,42,1
32120,56*****,Medium,Y,17+,64.3,120.2,37,1
32121,23*****,High,Y,<17,47.6,193.1,34,0
32122,56*****,High,Y,<17,30.4,108.7,36,1
32123,45*****,Medium,Y,17+,33.6,154.9,34,1
32124,45*****,Medium,Y,17+,29.0,117.7,41,0
32125,12*****,High,Y,<17,34.4,102.2,34,1
32126,56*****,Medium,Y,17+,34.7,196.6,40,1
32127,34*****,Low,N,<17,43.7,180.5,38,0
32128,12*****,High,Y,<17,58.2,161.2,42,1
32129,56*****,Low,N,17+,46.5,158.4,41,0
32130,45*****,Medium,Y,<17,44.6,140.1,38,0
32131,67*****,Medium,Y,<17,44.8,173.9,39,0
32132,23*****,High,Y,<17,54.0,135.4,34,1
32133,23*****,Low,N,<17,21.3,122.0,37,1
32134,67*****,High,Y,17+,79.2,129.3,36,1
32135,34*****,Medium,Y,<17,50.3,199.6,36,1
32136,56*****,Medium,Y,<17,25.0,189.6,38,0
32137,34*****,Medium,Y,17+,61.8,179.7,34,0
32138,23*****,High,Y,<17,47.1,147.0,35,0
32139,56*****,Medium,Y,<17,50.3,122.9,41,1
32140,45*****,High,Y,,64.3,188.8,34,1
32141,45*****,High,Y,17+,65.9,131.3,38,1
32142,23*****,High,Y,<17,47.7,106.8,38,0
32143,56*****,Medium,Y,<17,49.0,178.7,34,1
32144,12*****,Medium,Y,<17,31.2,108.7,38,1
32145,34*****,High,Y,17+,24.9,133.7,41,0
32146,34*****,High,Y,<17,42.5,193.6,42,1
32147,23*****,Medium,Y,17+,59.8,149.7,37,0
32148,23*****,Medium,Y,<17,51.9,142.1,41,0
32149,12*****,Medium,Y,<17,39.2,165.4,42,1
32150,34*****,Medium,Y,<17,79.3,121.0,34,1
32151,45*****,Medium,Y,17+,25.4,135.8,40,1
32152,34*****,High,Y,17+,55.1,140.7,35,1
32153,56*****,High,Y,<17,33.6,156.6,37,1
32154,56*****,High,Y,<17,63.7,184.7,35,0
32155,34*****,Medium,Y,<17,56.4,132.7,38,1
32156,12*****,Low,N,<17,43.7,149.3,40,0
32157,34*****,High,Y,<17,20.8,148.0,34,1
32158,67*****,High,Y,17+,57.9,113.3,35,0
32159,67*****,Low,N,17+,72.1,176.1,36,1
32160,12*****,Medium,Y,<17,32.3,193.3,36,1
32161,34*****,High,Y,<17,44.6,133.3,35,0
32162,45*****,High,Y,<17,58.5,191.2,36,0
32163,56*****,High,Y,<17,71.9,149.6,39,0
32164,12*****,Low,N,<17,40.2,158.6,39,0
32165,34*****,Low,N,17+,40.6,195.2,36,0
32166,34*****,High,Y,<17,71.1,179.8,42,1
32167,34*****,Medium,Y,<17,75.5,170.4,42,0
32168,23*****,High,Y,17+,70.3,171.2,41,0
32169,23*****,High,Y,<17,25.9,127.7,41,0
32170,23*****,High,Y,17+,35.5,129.6,37,0
32171,56*****,Medium,Y,<17,20.2,118.3,35,1
32172,45*****,Low,N,,55.2,107.4,36,1
32173,67*****,Medium,Y,<17,59.8,110.8,38,1
32174,67*****,Low,N,<17,21.3,184.7,41,1
32175,67*****,Medium,Y,<17,28.4,140.4,34,0
32176,12*****,Medium,Y,17+,59.9,152.8,38,1
32177,67*****,Low,N,<17,46.2,130.9,39,1
32178,45*****,High,Y,<17,58.9,123.3,36,0
32179,23*****,High,Y,<17,56.1,118.4,41,0
32180,67*****,High,Y,17+,23.5,155.3,38,0
32181,45*****,High,Y,<17,27.1,123.3,39,0
32182,23*****,Medium,Y,17+,70.8,198.0,41,1
32183,45*****,Low,N,17+,42.9,162.5,41,1
32184,12*****,High,Y,17+,72.6,150.8,34,1
32185,34*****,Medium,Y,<17,49.7,189.6,38,0
32186,56*****,High,Y,<17,24.2,106.7,38,0
32187,12*****,High,Y,<17,64.7,193.6,42,0
32188,56*****,High,Y,17+,53.5,144.2,36,1
32189,45*****,High,Y,17+,74.5,133.2,35,1
32190,12*****,High,Y,17+,34.8,118.6,40,1
32191,23*****,Medium,Y,<17,43.8,142.5,38,0
32192,67*****,High,Y,<17,35.4,184.2,36,1
32193,56*****,High,Y,17+,40.2,190.4,34,1
32194,34*****,High,Y,<17,77.6,118.8,38,0
32195,12*****,High,Y,<17,76.9,113.2,39,1
32196,56*****,Medium,Y,<17,30.2,162.6,42,0
32197,34*****,Medium,Y,17+,43.6,140.5,38,0
32198,67*****,Medium,Y,<17,23.1,139.5,41,0
32199,56*****,High,Y,17+,65.3,144.3,41,1
32200,34*****,High,Y,<17,41.1,157.0,41,1
32201,45*****,High,Y,<17,75.5,135.6,39,1
32202,56*****,High,Y,17+,28.9,185.2,34,1
32203,12*****,High,Y,17+,50.6,145.2,42,1
32204,34*****,Low,N,17+,32.8,128.2,36,1
32205,56*****,Low,N,<17,47.3,102.7,36,1
32206,56*****,High,Y,<17,61.7,186.2,39,0
32207,12*****,High,Y,<17,71.2,191.3,40,1
32208,23*****,High,Y,17+,34.7,133.5,42,0
32209,23*****,High,Y,,67.4,187.7,41,1
32210,34*****,High,Y,<17,46.1,149.4,39,1
32211,34*****,High,Y,17+,52.6,156.4,36,0
32212,12*****,Low,N,<17,78.7,143.4,34,0
32213,34*****,Medium,Y,<17,58.7,123.1,37,1
32214,34*****,Medium,Y,17+,23.1,100.1,42,1
32215,12*****,High,Y,<17,66.8,142.3,42,0
32216,56*****,Medium,Y,<17,72.9,125.4,35,0
32217,12*****,High,Y,<17,24.2,151.4,40,1
32218,45*****,High,Y,17+,71.6,149.8,39,0
32219,45*****,High,Y,<17,65.1,191.1,36,0
32220,56*****,High,Y,<17,71.7,105.5,40,0
32221,12*****,Medium,Y,<17,71.1,135.0,38,1
32222,12*****,High,Y,17+,78.6,169.4,40,0
32223,34*****,Low,N,<17,73.5,130.2,37,0
32224,56*****,High,Y,<17,41.1,182.8,41,1
32225,67*****,High,Y,17+,71.4,138.0,36,0
32226,23*****,High,Y,<17,27.7,107.3,39,1
32227,56*****,High,Y,17+,45.4,196.0,39,1
32228,34*****,Medium,Y,<17,39.1,100.6,39,1
32229,45*****,High,Y,17+,79.2,169.0,39,0
32230,56*****,High,Y,17+,36.3,147.0,40,1
32231,34*****,Low,N,<17,58.5,133.6,36,0
32232,12*****,Medium,Y,17+,24.8,190.5,42,1
32233,45*****,High,Y,17+,25.9,196.3,38,0
32234,12*****,Low,N,<17,50.1,119.2,34,0
32235,23*****,High,Y,<17,53.1,134.8,39,0
32236,34*****,Medium,Y,<17,46.5,100.7,39,0
32237,12*****,Medium,Y,17+,62.4,163.1,42,1
32238,56*****,High,Y,<17,31.3,180.4,36,1
32239,12*****,High,Y,17+,27.2,136.8,40,0
32240,56*****,Medium,Y,17+,52.4,192.7,40,0
32241,56*****,Medium,Y,<17,35.4,171.3,41,1
32242,12*****,High,Y,17+,21.6,156.9,38,1
32243,56*****,High,Y,<17,22.7,189.6,39,0
32244,67*****,High,Y,<17,35.2,157.8,36,1
32245,56*****,High,Y,17+,51.9,143.3,40,0
32246,12*****,High,Y,17+,55.4,176.9,40,1
32247,45*****,High,Y,17+,34.3,153.3,41,1
32248,45*****,Medium,Y,17+,62.9,131.6,40,1
32249,12*****,High,Y,<17,34.4,101.1,37,0
32250,12*****,High,Y,17+,55.6,151.1,34,0
32251,34*****,High,Y,17+,63.5,170.6,39,0
32252,45*****,High,Y,<17,79.4,166.1,34,0
32253,23*****,Low,N,<17,24.9,106.9,35,0
32254,34*****,Low,N,17+,77.2,114.8,41,0
32255,45*****,Low,N,<17,71.5,104.7,37,1
32256,45*****,Medium,Y,17+,47.3,115.9,37,1
32257,45*****,High,Y,<17,24.5,114.7,34,0
32258,12*****,Low,N,<17,53.5,154.1,38,1
32259,12*****,Medium,Y,<17,54.9,103.0,38,1
32260,67*****,Medium,Y,17+,62.4,119.6,36,0
32261,56*****,High,Y,<17,28.9,150.1,34,1
32262,12*****,High,Y,<17,47.1,194.9,35,1
32263,56*****,High,Y,<17,56.4,122.7,38,1
32264,23*****,High,Y,17+,21.8,181.0,41,1
32265,23*****,High,Y,<17,67.9,141.9,37,1
32266,45*****,High,Y,<17,52.8,186.8,35,1
32267,67*****,Low,N,17+,68.4,137.0,37,1
32268,12*****,High,Y,<17,39.9,171.1,38,0
32269,23*****,High,Y,17+,35.6,122.5,35,1
32270,23*****,High,Y,17+,53.0,176.8,42,1
32271,56*****,High,Y,17+,55.0,133.8,40,0
32272,56*****,Medium,Y,<17,56.0,166.2,34,0
32273,56*****,High,Y,<17,48.8,112.6,41,0
32274,56*****,High,Y,<17,31.7,178.8,37,0
32275,23*****,Medium,Y,17+,27.4,191.9,39,0
32276,12*****,Low,N,17+,49.2,135.0,37,0
32277,45*****,Medium,Y,<17,64.4,145.6,34,1
32278,12*****,High,Y,17+,30.3,169.6,35,0
32279,23*****,High,Y,17+,78.5,169.2,38,1
32280,45*****,High,Y,<17,39.2,198.2,41,1
32281,12*****,High,Y,17+,39.1,177.9,35,1
32282,56*****,Medium,Y,<17,68.1,118.6,42,0
32283,45*****,High,Y,<17,75.5,159.1,41,1
32284,45*****,Medium,Y,<17,30.3,184.4,42,0
32285,12*****,High,Y,17+,56.6,110.0,37,0
32286,56*****,High,Y,17+,72.8,135.0,39,1
32287,34*****,High,Y,<17,72.2,130.5,41,1
32288,23*****,Medium,Y,<17,30.6,198.8,35,0
32289,45*****,Low,N,<17,55.7,112.0,35,1
32290,12*****,High,Y,17+,64.4,148.5,41,0
32291,34*****,Medium,Y,<17,28.4,196.9,42,1
32292,12*****,High,Y,17+,69.0,165.0,40,1
32293,34*****,High,Y,<17,40.1,173.9,39,0
32294,56*****,High,Y,<17,41.0,172.5,40,0
32295,12*****,Low,N,<17,49.2,102.9,34,0
32296,67*****,Medium,Y,<17,33.6,189.0,39,0
32297,45*****,Medium,Y,<17,70.6,174.9,35,0
32298,56*****,High,Y,17+,62.4,176.1,41,1
32299,12*****,Medium,Y,<17,29.1,180.3,40,0
32300,34*****,High,Y,<17,56.9,137.8,34,1
32301,34*****,Medium,Y,<17,75.3,102.6,40,0
32302,45*****,Low,N,<17,33.4,164.2,38,0
32303,34*****,High,Y,<17,40.3,144.5,39,0
32304,12*****,High,Y,<17,35.7,185.7,37,0
32305,12*****,High,Y,<17,65.9,121.2,40,1
32306,12*****,High,Y,<17,42.3,139.8,42,0
32307,56*****,High,Y,<17,28.5,148.4,36,0
32308,56*****,High,Y,<17,26.6,161.4,40,0
32309,34*****,High,Y,<17,24.2,125.1,39,0
32310,12*****,Low,N,<17,44.2,140.3,35,1
32311,34*****,High,Y,<17,60.3,167.7,36,1
32312,12*****,Medium,Y,<17,71.2,181.5,41,0
32313,67*****,High,Y,17+,74.4,107.5,38,1
32314,34*****,Medium,Y,<17,61.8,114.6,39,0
32315,67*****,High,Y,<17,37.9,130.8,40,0
32316,34*****,Medium,Y,<17,61.0,195.2,38,1
32317,12*****,High,Y,17+,65.9,170.2,34,1
32318,45*****,Medium,Y,<17,76.0,163.9,40,0
32319,45*****,High,Y,<17,72.6,167.2,37,0
32320,34*****,Medium,Y,17+,35.7,159.0,34,1
32321,56*****,Medium,Y,<17,24.9,159.6,35,0
32322,12*****,High,Y,<17,79.0,186.8,42,1
32323,56*****,High,Y,<17,29.1,121.8,36,1
32324,56*****,Medium,Y,17+,22.3,180.7,36,1
32325,34*****,Medium,Y,,33.8,177.9,34,0
32326,45*****,High,Y,<17,23.2,149.7,40,1
32327,12*****,Low,N,<17,55.9,194.9,34,0
32328,56*****,Low,N,17+,32.0,186.2,42,0
32329,67*****,Low,N,17+,39.5,174.4,38,0
32330,12*****,High,Y,<17,68.2,159.2,38,0
32331,12*****,Medium,Y,17+,38.2,159.5,35,1
32332,45*****,High,Y,<17,34.9,192.3,40,0
32333,12*****,Medium,Y,<17,23.5,195.7,40,0
32334,45*****,High,Y,<17,30.1,151.1,39,1
32335,23*****,High,Y,17+,47.0,122.4,41,1
32336,23*****,High,Y,<17,63.8,158.2,37,1
32337,56*****,Medium,Y,<17,58.7,182.0,38,1
32338,45*****,High,Y,<17,72.5,166.8,35,0
32339,12*****,High,Y,<17,20.6,132.1,38,1
32340,23*****,Medium,Y,<17,63.5,140.5,36,1
32341,67*****,Low,N,<17,23.0,181.4,36,0
32342,23*****,High,Y,17+,25.0,192.0,36,0
32343,12*****,Low,N,<17,29.3,143.7,37,0
32344,23*****,Medium,Y,<17,20.8,163.5,35,0
32345,56*****,Low,N,<17,71.3,149.5,38,0
32346,12*****,Medium,Y,<17,63.8,102.6,42,1
32347,45*****,High,Y,<17,70.1,101.2,39,0
32348,56*****,High,Y,<17,65.9,187.7,36,0
32349,56*****,Low,N,<17,31.9,159.1,40,0
32350,12*****,High,Y,<17,31.4,189.2,40,1
32351,45*****,Medium,Y,<17,64.1,127.8,37,1
32352,34*****,High,Y,<17,71.1,119.9,42,0
32353,23*****,Medium,Y,<17,49.0,165.9,38,1
32354,12*****,Medium,Y,17+,67.0,121.9,41,0
32355,45*****,Medium,Y,<17,59.2,156.0,36,0
32356,45*****,Medium,Y,,29.1,159.5,38,0
32357,56*****,Low,N,17+,30.7,188.7,41,1
32358,34*****,Medium,Y,<17,58.0,101.7,35,1
32359,12*****,Low,N,<17,49.1,110.7,39,1
32360,12*****,High,Y,<17,35.8,189.3,40,0
32361,12*****,Low,N,17+,37.3,128.1,35,1
32362,34*****,High,Y,<17,56.3,110.5,38,0
32363,12*****,Medium,Y,17+,42.6,108.0,36,1
32364,45*****,Low,N,<17,37.4,106.2,41,1
32365,12*****,High,Y,<17,37.6,100.9,41,0
32366,34*****,High,Y,<17,22.2,142.2,34,1
32367,34*****,High,Y,<17,26.0,184.6,36,1
32368,34*****,High,Y,<17,32.7,179.1,41,1
32369,23*****,High,Y,<17,62.2,176.8,35,0
32370,56*****,High,Y,<17,51.6,122.5,39,1
32371,45*****,Low,N,<17,40.4,183.9,42,1
32372,45*****,High,Y,17+,35.1,140.4,34,1
32373,34*****,Medium,Y,17+,68.1,199.0,34,1
32374,56*****,High,Y,<17,66.2,131.0,40,0
32375,56*****,Medium,Y,<17,67.9,180.9,40,0
32376,34*****,Low,N,<17,20.9,118.3,36,0
32377,23*****,High,Y,17+,51.5,143.7,39,1
32378,56*****,Medium,Y,17+,79.7,106.7,37,1
32379,45*****,High,Y,17+,52.0,123.2,37,1
32380,12*****,High,Y,<17,73.4,121.2,36,0
32381,23*****,Medium,Y,<17,34.4,177.5,42,0
32382,34*****,High,Y,17+,70.3,108.5,36,0
32383,67*****,Medium,Y,<17,43.3,155.3,42,1
32384,56*****,High,Y,17+,61.8,114.4,39,0
32385,12*****,Low,N,<17,66.7,197.9,36,1
32386,56*****,Medium,Y,,68.4,191.2,40,1
32387,34*****,High,Y,,23.1,199.3,42,1
32388,34*****,Medium,Y,<17,56.7,197.6,34,0
32389,56*****,Medium,Y,<17,38.3,169.0,41,0
32390,45*****,Medium,Y,17+,31.9,178.3,41,0
32391,67*****,High,Y,<17,22.9,110.3,34,0
32392,67*****,High,Y,17+,29.9,174.8,39,1
32393,12*****,Medium,Y,<17,30.7,141.0,34,0
32394,34*****,Medium,Y,<17,29.7,151.1,37,1
32395,34*****,High,Y,<17,78.9,124.2,38,0
32396,23*****,Medium,Y,17+,64.3,129.0,35,0
32397,23*****,High,Y,17+,50.9,163.0,34,1
32398,12*****,Low,N,<17,66.6,136.2,39,1
32399,56*****,High,Y,<17,54.8,146.3,39,0
32400,12*****,Low,N,<17,77.9,197.8,37,0
32401,67*****,High,Y,<17,41.9,172.5,39,0
32402,45*****,Medium,Y,<17,28.8,123.5,36,0
32403,67*****,High,Y,17+,41.2,166.9,40,0
32404,56*****,Medium,Y,17+,64.9,114.8,41,0
32405,12*****,Medium,Y,<17,78.0,100.7,38,1
32406,12*****,Medium,Y,17+,37.3,129.0,40,0
32407,12*****,Low,N,17+,26.5,116.9,41,1
32408,45*****,High,Y,<17,23.6,139.9,42,1
32409,56*****,High,Y,<17,41.2,109.1,38,1
32410,12*****,High,Y,17+,33.5,100.8,41,1
32411,56*****,Medium,Y,<17,66.0,134.6,38,0
32412,12*****,High,Y,<17,47.3,121.2,35,1
32413,34*****,Medium,Y,17+,24.2,188.8,38,0
32414,23*****,Medium,Y,<17,50.5,129.7,36,1
32415,23*****,Low,N,17+,71.0,198.8,38,0
32416,12*****,High,Y,<17,38.7,199.8,35,0
32417,23*****,High,Y,<17,38.1,122.1,39,0
32418,12*****,High,Y,<17,40.3,123.9,40,1
32419,67*****,Medium,Y,<17,22.5,110.8,38,0
32420,56*****,High,Y,<17,20.1,169.7,38,0
32421,12*****,Medium,Y,<17,24.3,156.0,40,0
32422,12*****,Medium,Y,17+,72.7,144.6,42,1
32423,23*****,Medium,Y,<17,31.8,116.9,40,0
32424,23*****,Medium,Y,<17,64.4,111.3,38,0
32425,23*****,Low,N,<17,37.9,159.4,38,1
32426,12*****,High,Y,17+,72.0,137.0,39,1
32427,56*****,Medium,Y,17+,31.7,114.2,34,0
32428,12*****,High,Y,<17,50.2,128.6,36,1
32429,23*****,Medium,Y,17+,52.0,133.9,37,1
32430,45*****,Medium,Y,,68.4,173.6,41,1
32431,34*****,Low,N,<17,62.6,126.9,36,0
32432,67*****,High,Y,17+,72.0,116.1,36,0
32433,56*****,Low,N,17+,21.8,114.4,37,0
32434,34*****,Medium,Y,17+,36.9,100.3,35,0
32435,12*****,High,Y,<17,60.7,194.0,42,0
32436,34*****,Low,N,<17,50.0,132.4,39,1
32437,12*****,High,Y,<17,25.7,150.2,37,1
32438,34*****,Medium,Y,17+,67.8,141.1,41,1
32439,23*****,Medium,Y,17+,43.6,165.0,39,1
32440,12*****,Low,N,<17,61.1,148.9,34,0
32441,56*****,Low,N,<17,59.0,120.7,34,1
32442,23*****,Medium,Y,<17,48.1,148.5,40,0
32443,34*****,High,Y,<17,53.1,166.9,34,0
32444,56*****,Medium,Y,<17,76.7,110.4,41,1
32445,23*****,Medium,Y,<17,40.4,143.7,42,0
32446,45*****,Medium,Y,<17,74.4,112.6,41,1
32447,56*****,Low,N,17+,58.3,127.7,38,0
32448,56*****,High,Y,<17,30.7,144.6,40,1
32449,23*****,High,Y,17+,31.3,166.4,35,0
32450,23*****,Medium,Y,<17,64.0,155.1,39,1
32451,23*****,Low,N,<17,77.8,142.5,36,0
32452,12*****,High,Y,<17,62.5,192.4,37,1
32453,56*****,High,Y,<17,42.8,158.4,36,0
32454,12*****,Medium,Y,<17,32.5,125.8,37,1
32455,56*****,High,Y,17+,72.0,119.8,41,1
32456,23*****,High,Y,<17,60.8,167.5,42,0
32457,56*****,Medium,Y,<17,27.1,111.2,36,0
32458,12*****,High,Y,<17,72.7,151.7,40,0
32459,56*****,High,Y,17+,63.8,106.6,35,1
32460,56*****,High,Y,17+,72.4,154.9,39,1
32461,45*****,High,Y,17+,54.4,152.7,36,0
32462,67*****,High,Y,17+,37.3,134.4,42,1
32463,56*****,Low,N,<17,39.7,142.7,41,0
32464,12*****,Medium,Y,<17,75.0,143.5,41,1
32465,56*****,Medium,Y,17+,75.4,193.8,42,1
32466,12*****,High,Y,<17,23.2,177.7,38,0
32467,12*****,High,Y,17+,31.4,122.3,36,1
32468,12*****,High,Y,17+,38.4,179.7,37,1
32469,34*****,High,Y,17+,76.3,106.3,35,1
32470,67*****,Low,N,<17,72.5,139.8,38,0
32471,12*****,Medium,Y,17+,23.7,139.1,37,0
32472,45*****,High,Y,17+,49.5,186.0,36,0
32473,45*****,Low,N,<17,34.4,125.5,39,1
32474,23*****,High,Y,<17,37.6,127.0,35,0
32475,56*****,High,Y,17+,37.6,113.1,39,0
32476,34*****,Medium,Y,17+,51.9,171.3,37,0
32477,23*****,High,Y,<17,44.0,167.9,39,0
32478,45*****,Medium,Y,<17,58.8,159.6,40,1
32479,23*****,High,Y,<17,51.6,127.6,42,1
32480,56*****,Medium,Y,17+,25.6,197.0,38,0
32481,34*****,High,Y,<17,59.6,121.6,41,0
32482,56*****,High,Y,<17,61.9,169.8,36,0
32483,45*****,Medium,Y,17+,48.9,190.4,36,1
32484,45*****,Medium,Y,<17,37.7,105.3,41,1
32485,67*****,Medium,Y,17+,24.6,192.2,34,1
32486,67*****,Medium,Y,<17,51.8,181.8,36,1
32487,45*****,Low,N,<17,47.8,129.1,37,1
32488,45*****,High,Y,<17,72.5,155.1,35,1
32489,56*****,High,Y,<17,79.3,126.6,36,1
32490,12*****,Medium,Y,<17,72.2,116.2,37,0
32491,12*****,High,Y,17+,43.3,178.8,34,0
32492,34*****,High,Y,17+,28.0,109.6,38,1
32493,34*****,High,Y,17+,41.3,194.5,34,1
32494,56*****,Medium,Y,17+,72.6,181.8,37,1
32495,12*****,Low,N,17+,38.7,127.0,36,1
32496,45*****,High,Y,17+,76.5,174.1,34,1
32497,45*****,High,Y,<17,60.8,121.8,41,1
32498,34*****,Medium,Y,<17,25.9,145.8,35,1
32499,56*****,Medium,Y,17+,21.4,186.8,42,0
32500,23*****,High,Y,<17,55.2,117.4,36,0
32501,23*****,High,Y,17+,31.0,141.8,38,0
32502,23*****,High,Y,17+,21.7,183.1,35,0
32503,23*****,Medium,Y,17+,33.7,166.3,39,0
32504,12*****,Medium,Y,<17,23.2,184.3,40,0
32505,56*****,High,Y,<17,77.5,101.4,38,0
32506,23*****,High,Y,<17,43.2,181.8,42,0
32507,12*****,Medium,Y,17+,60.1,157.2,40,1
32508,12*****,Medium,Y,<17,65.7,113.7,41,1
32509,56*****,Medium,Y,<17,41.4,104.5,36,0
32510,34*****,High,Y,<17,28.8,190.1,42,1
32511,23*****,Medium,Y,17+,64.8,137.3,35,0
32512,12*****,High,Y,17+,47.7,115.0,38,1
32513,23*****,High,Y,<17,38.5,173.4,42,1
32514,67*****,Low,N,<17,67.0,151.8,40,0
32515,45*****,High,Y,<17,75.3,156.9,42,0
32516,12*****,High,Y,17+,41.3,193.6,38,0
32517,67*****,High,Y,<17,76.0,152.9,37,0
32518,34*****,High,Y,17+,73.4,177.6,36,1
32519,23*****,Low,N,17+,48.1,172.0,38,0
32520,45*****,High,Y,<17,70.9,111.6,40,0
